State, Region, County, District, District Name, Charter Status, Superintendent, Base Pay, FTE Pay, Enrollment, FTE
TX,12, BOSQUE COUNTY,18904, VALLEY MILLS ISD, TRADITIONAL ISD/CSD,"KELLY, MICHAEL A",117448,117448,618,1
TX,16, LIPSCOMB COUNTY,148902, FOLLETT ISD, TRADITIONAL ISD/CSD,"COPLEY, JAMIE L",117427,117427,170,1
TX,17, BORDEN COUNTY,17901, BORDEN COUNTY ISD, TRADITIONAL ISD/CSD,"BEHRENS, STEPHANIE SUE",117000,117000,231,1
TX,14, NOLAN COUNTY,177905, HIGHLAND ISD, TRADITIONAL ISD/CSD,"HYDE, JOHN DUANE",117000,117000,218,1
TX,3, REFUGIO COUNTY,196903, REFUGIO ISD, TRADITIONAL ISD/CSD,"GONZALES, MELISSA S",117000,117000,682,1
TX,11, COOKE COUNTY,49902, MUENSTER ISD, TRADITIONAL ISD/CSD,"SELF, STEVEN",116800,116800,524,1
TX,7, RUSK COUNTY,201907, MOUNT ENTERPRISE ISD, TRADITIONAL ISD/CSD,"JORDAN, BYRON R",116783,116783,403,1
TX,12, MCLENNAN COUNTY,161802, RAPOPORT ACADEMY PUBLIC SCHOOL, OPEN ENROLLMENT CHARTER,"NEUMANN, ALEXIS LEIGH",116313,116313,821,1
TX,13, TRAVIS COUNTY,227816, HARMONY SCIENCE ACADEMY (AUSTIN), OPEN ENROLLMENT CHARTER,"KAYA, GULTEKIN",116100,116100,4517,1
TX,3, WHARTON COUNTY,241902, EAST BERNARD ISD, TRADITIONAL ISD/CSD,"HUDGINS, COURTNEY LAYNE",116090,116090,931,1
TX,7, VAN ZANDT COUNTY,234905, MARTINS MILL ISD, TRADITIONAL ISD/CSD,"OLIVER, JAMES O",116070,116070,457,1
TX,9, CLAY COUNTY,39902, HENRIETTA ISD, TRADITIONAL ISD/CSD,"CLAYTON, GLEN SCOT",116000,116000,908,1
TX,6, LEON COUNTY,145906, NORMANGEE ISD, TRADITIONAL ISD/CSD,"RUFFIN, MARK T",116000,116000,595,1
TX,6, ROBERTSON COUNTY,198901, BREMOND ISD, TRADITIONAL ISD/CSD,"STUARD, DARYL LYNN",115883,115883,494,1
TX,6, GRIMES COUNTY,93903, IOLA ISD, TRADITIONAL ISD/CSD,"MARTINDALE, RANDALL SCOTT",115875,115875,535,1
TX,12, MCLENNAN COUNTY,161923, BOSQUEVILLE ISD, TRADITIONAL ISD/CSD,"SKEELER, JAMES WILLIAM",115797,115797,729,1
TX,7, HENDERSON COUNTY,107904, CROSS ROADS ISD, TRADITIONAL ISD/CSD,"TEDDER, RICHARD ALLAN",115795,231590,528,0.5
TX,15, RUNNELS COUNTY,200901, BALLINGER ISD, TRADITIONAL ISD/CSD,"BUTTS, JEFFREY G",115500,115500,854,1
TX,7, SMITH COUNTY,212901, ARP ISD, TRADITIONAL ISD/CSD,"ARRINGTON, JOHN S",115500,115500,876,1
TX,2, BEE COUNTY,13905, SKIDMORE-TYNAN ISD, TRADITIONAL ISD/CSD,"WATERHOUSE, RICHARD BRIAN",115000,115000,806,1
TX,14, CALLAHAN COUNTY,30903, BAIRD ISD, TRADITIONAL ISD/CSD,"LITTLE, TIMOTHY",115000,115000,281,1
TX,15, COLEMAN COUNTY,42901, COLEMAN ISD, TRADITIONAL ISD/CSD,"MCDOWELL, BRANDON ORTHELL",115000,115000,842,1
TX,11, DENTON COUNTY,61802, NORTH TEXAS COLLEGIATE ACADEMY, OPEN ENROLLMENT CHARTER,"STANLEY, LISA",115000,115000,633,1
TX,10, GRAYSON COUNTY,91918, TOM BEAN ISD, TRADITIONAL ISD/CSD,"LUSK, KELLY H",115000,115000,659,1
TX,10, HUNT COUNTY,116909, WOLFE CITY ISD, TRADITIONAL ISD/CSD,"FIGUEROA, ANTHONY ROBERT",115000,115000,641,1
TX,10, HUNT COUNTY,116916, BOLES ISD, TRADITIONAL ISD/CSD,"HIX-MORELAND, MIKAYLE A",115000,115000,497,1
TX,9, KNOX COUNTY,138903, MUNDAY CISD, TRADITIONAL ISD/CSD,"PARTON, TROY GENE",115000,115000,396,1
TX,6, LEON COUNTY,145902, CENTERVILLE ISD, TRADITIONAL ISD/CSD,"JEITZ, JASON ALLEN",115000,115000,646,1
TX,16, MOORE COUNTY,171902, SUNRAY ISD, TRADITIONAL ISD/CSD,"HARRISON, MARSHALL A",115000,115000,591,1
TX,7, NACOGDOCHES COUNTY,174908, CENTRAL HEIGHTS ISD, TRADITIONAL ISD/CSD,"RUSSELL, DAVID",115000,115000,1131,1
TX,6, LEON COUNTY,145911, LEON ISD, TRADITIONAL ISD/CSD,"RAINS, WILLIAM DAVID",114983,114983,735,1
TX,7, UPSHUR COUNTY,230908, UNION GROVE ISD, TRADITIONAL ISD/CSD,"MOORE, KELLY KAY",114660,114660,721,1
TX,13, WILLIAMSON COUNTY,246905, GRANGER ISD, TRADITIONAL ISD/CSD,"WILLIS, VICTOR R",114577,114577,449,1
TX,14, COMANCHE COUNTY,47903, GUSTINE ISD, TRADITIONAL ISD/CSD,"BLUE, PATRICIA",114520,114520,150,1
TX,15, TOM GREEN COUNTY,226908, VERIBEST ISD, TRADITIONAL ISD/CSD,"APPLETON, RYDER L",114433,114433,258,1
TX,12, MCLENNAN COUNTY,161912, RIESEL ISD, TRADITIONAL ISD/CSD,"COPE, BRANDON D",114400,114400,648,1
TX,5, JASPER COUNTY,121906, EVADALE ISD, TRADITIONAL ISD/CSD,"FAIRCHILD, GARY LYNN",114220,114220,389,1
TX,8, HOPKINS COUNTY,112906, NORTH HOPKINS ISD, TRADITIONAL ISD/CSD,"JOLLY, DARIN R",114100,114100,555,1
TX,20, LA SALLE COUNTY,142901, COTULLA ISD, TRADITIONAL ISD/CSD,"SEALS, JACK R",114000,114000,1265,1
TX,6, MILAM COUNTY,166903, MILANO ISD, TRADITIONAL ISD/CSD,"WESTBROOK, ROBERT K",113914,113914,396,1
TX,15, SCHLEICHER COUNTY,207901, SCHLEICHER ISD, TRADITIONAL ISD/CSD,"GIBSON, ROBERT D",113800,113800,521,1
TX,17, GAINES COUNTY,83901, SEAGRAVES ISD, TRADITIONAL ISD/CSD,"GOEN, JOSHUA NEIL",113680,113680,510,1
TX,11, COOKE COUNTY,49907, LINDSAY ISD, TRADITIONAL ISD/CSD,"ROGERS, TREVOR LINDELL",113630,113630,489,1
TX,20, REAL COUNTY,193801, BIG SPRINGS CHARTER SCHOOL, OPEN ENROLLMENT CHARTER,"HERNANDEZ, ALBERT",113506,113506,235,1
TX,12, BOSQUE COUNTY,18901, CLIFTON ISD, TRADITIONAL ISD/CSD,"BALL, HUGH ANDREW",113300,113300,961,1
TX,10, HUNT COUNTY,116910, CAMPBELL ISD, TRADITIONAL ISD/CSD,"MORGAN, DENISE",113012,113012,287,1
TX,2, KLEBERG COUNTY,137903, RIVIERA ISD, TRADITIONAL ISD/CSD,"UNTERBRINK, KAREN M",113010,113010,435,1
TX,4, HARRIS COUNTY,101861, THE RHODES SCHOOL, OPEN ENROLLMENT CHARTER,"HUTCHINSON, TERRELL ELAINE",113000,113000,718,1
TX,17, LYNN COUNTY,153904, TAHOKA ISD, TRADITIONAL ISD/CSD,"VAN HOOSE, ALBERT RICHARD",113000,113000,597,1
TX,20, KARNES COUNTY,128904, FALLS CITY ISD, TRADITIONAL ISD/CSD,"PAWELEK, TODD CHRISTOPHER",112860,112860,408,1
TX,17, LAMB COUNTY,140907, SPRINGLAKE-EARTH ISD, TRADITIONAL ISD/CSD,"CRUM, DENVER S",112850,112850,306,1
TX,4, HARRIS COUNTY,101847, BEATRICE MAYES INSTITUTE CHARTER S, OPEN ENROLLMENT CHARTER,"MAYES, CHRISTOPHER D",112664,112664,470,1
TX,7, RUSK COUNTY,201904, LEVERETTS CHAPEL ISD, TRADITIONAL ISD/CSD,"JOHNSON, JOSHUA S",112640,112640,237,1
TX,15, RUNNELS COUNTY,200904, WINTERS ISD, TRADITIONAL ISD/CSD,"LEAMON, SEAN RAY",112500,112500,556,1
TX,6, TRINITY COUNTY,228905, APPLE SPRINGS ISD, TRADITIONAL ISD/CSD,"MOREE, CODY WAYNE",112300,112300,206,1
TX,9, CLAY COUNTY,39903, PETROLIA CISD, TRADITIONAL ISD/CSD,"HEDGES, MICHAEL D",112270,112270,446,1
TX,13, FAYETTE COUNTY,75901, FLATONIA ISD, TRADITIONAL ISD/CSD,"REDDOCK, ANDY DWAYNE",112270,112270,602,1
TX,4, LIBERTY COUNTY,146904, HARDIN ISD, TRADITIONAL ISD/CSD,"NIXON, GERALD STONE",112200,112200,1225,1
TX,10, HUNT COUNTY,116902, CELESTE ISD, TRADITIONAL ISD/CSD,"CONNELLY, J BRADLEY",112000,112000,494,1
TX,16, OLDHAM COUNTY,180901, BOYS RANCH ISD, TRADITIONAL ISD/CSD,"BROWN, KENNETH A",112000,112000,206,1
TX,7, SHELBY COUNTY,210902, JOAQUIN ISD, TRADITIONAL ISD/CSD,"FULLER, MARVIN RYAN",112000,112000,671,1
TX,5, TYLER COUNTY,229901, COLMESNEIL ISD, TRADITIONAL ISD/CSD,"FRANCO, ELDON B",112000,112000,435,1
TX,12, FALLS COUNTY,73901, CHILTON ISD, TRADITIONAL ISD/CSD,"HUBBARD, BRANDON KEITH",111727,111727,529,1
TX,17, LAMB COUNTY,140905, OLTON ISD, TRADITIONAL ISD/CSD,"MCCASLAND, KEVIN W",111500,111500,596,1
TX,8, CASS COUNTY,34906, MCLEOD ISD, TRADITIONAL ISD/CSD,"MAY, SARA CATHERINE",111305,111305,396,1
TX,3, DEWITT COUNTY,62904, YORKTOWN ISD, TRADITIONAL ISD/CSD,"KUENSTLER, KATHERINE L",111300,111300,524,1
TX,8, BOWIE COUNTY,19911, RED LICK ISD, TRADITIONAL ISD/CSD,"DENNARD, BRANDON",111280,111280,518,1
TX,7, SAN AUGUSTINE COUNTY,203902, BROADDUS ISD, TRADITIONAL ISD/CSD,"HOLLOWAY, BENJAMIN L",111240,111240,351,1
TX,3, WHARTON COUNTY,241906, LOUISE ISD, TRADITIONAL ISD/CSD,"OLIVER, GARTH R",111121,111121,493,1
TX,15, CONCHO COUNTY,48903, PAINT ROCK ISD, TRADITIONAL ISD/CSD,"CLINE, RONALD LEE",111000,111000,237,1
TX,2, LIVE OAK COUNTY,149901, GEORGE WEST ISD, TRADITIONAL ISD/CSD,"QUESADA, ROLAND",111000,111000,1033,1
TX,5, NEWTON COUNTY,176902, NEWTON ISD, TRADITIONAL ISD/CSD,"BARROW, MICHELLE LOUISE",111000,111000,969,1
TX,10, ELLIS COUNTY,70901, AVALON ISD, TRADITIONAL ISD/CSD,"MARSHALL, KHRISTOPHER G",110946,110946,332,1
TX,1, HIDALGO COUNTY,108809, EXCELLENCE IN LEADERSHIP ACADEMY, OPEN ENROLLMENT CHARTER,"MENDOZA, ANA MARGARITA",110898,110898,300,1
TX,18, PECOS COUNTY,186901, BUENA VISTA ISD, TRADITIONAL ISD/CSD,"DOMINGUEZ, MARK A",110700,110700,240,1
TX,12, HILL COUNTY,109903, COVINGTON ISD, TRADITIONAL ISD/CSD,"HESKETT, CHRIS M",110576,110576,276,1
TX,2, KLEBERG COUNTY,137902, RICARDO ISD, TRADITIONAL ISD/CSD,"BUENO, SAMUEL",110500,110500,654,1
TX,20, FRIO COUNTY,82902, DILLEY ISD, TRADITIONAL ISD/CSD,"CASTRO, EMILIO P",110450,110450,894,1
TX,12, HILL COUNTY,109912, AQUILLA ISD, TRADITIONAL ISD/CSD,"EDISON, DAVID ALLEN",110323,110323,319,1
TX,12, HILL COUNTY,109902, BYNUM ISD, TRADITIONAL ISD/CSD,"MYNARCIK, LARRY J",110250,110250,195,1
TX,20, KERR COUNTY,133902, HUNT ISD, TRADITIONAL ISD/CSD,"HARMON, LUCI LINN",110250,110250,184,1
TX,7, HARRISON COUNTY,102901, KARNACK ISD, TRADITIONAL ISD/CSD,"DICKSON, AMY BROWNING",110091,110091,143,1
TX,8, BOWIE COUNTY,19903, MAUD ISD, TRADITIONAL ISD/CSD,"BRADSHAW, CHRIS RYAN",110000,110000,478,1
TX,15, BROWN COUNTY,25901, BANGS ISD, TRADITIONAL ISD/CSD,"MARTIN, JOSHUA L",110000,110000,837,1
TX,6, BURLESON COUNTY,26902, SOMERVILLE ISD, TRADITIONAL ISD/CSD,"SPARKS, KARLA ANN",110000,110000,518,1
TX,7, CHEROKEE COUNTY,37901, ALTO ISD, TRADITIONAL ISD/CSD,"WEST, KELLY B",110000,110000,609,1
TX,10, DALLAS COUNTY,57829, A+ ACADEMY, OPEN ENROLLMENT CHARTER,"WHITE, BRENTON P",110000,220000,1456,0.5
TX,10, DALLAS COUNTY,57830, INSPIRED VISION ACADEMY, OPEN ENROLLMENT CHARTER,"WHITE, BRENTON P",110000,220000,1290,0.5
TX,16, DONLEY COUNTY,65901, CLARENDON ISD, TRADITIONAL ISD/CSD,"BELLAR, JAROD A",110000,110000,441,1
TX,19, EL PASO COUNTY,71804, EL PASO ACADEMY, OPEN ENROLLMENT CHARTER,"GROSS, SARAHI",110000,110000,322,1
TX,13, GILLESPIE COUNTY,86902, HARPER ISD, TRADITIONAL ISD/CSD,"STEWART, BONNIE JOLENE",110000,110000,554,1
TX,18, GLASSCOCK COUNTY,87901, GLASSCOCK COUNTY ISD, TRADITIONAL ISD/CSD,"BICKNELL, RICHARD SCOTT",110000,110000,293,1
TX,2, KLEBERG COUNTY,137904, SANTA GERTRUDIS ISD, TRADITIONAL ISD/CSD,"ALFARO, VERONICA",110000,110000,779,1
TX,3, LAVACA COUNTY,143903, SHINER ISD, TRADITIONAL ISD/CSD,"REMSCHEL, ALEX L",110000,110000,702,1
TX,16, LIPSCOMB COUNTY,148901, BOOKER ISD, TRADITIONAL ISD/CSD,"MILLS, GARY",110000,110000,362,1
TX,8, MORRIS COUNTY,172905, PEWITT CISD, TRADITIONAL ISD/CSD,"REID, MELISSA RENEE",110000,110000,861,1
TX,16, OLDHAM COUNTY,180902, VEGA ISD, TRADITIONAL ISD/CSD,"JOHNSON, JODY J",110000,110000,360,1
TX,6, POLK COUNTY,187903, GOODRICH ISD, TRADITIONAL ISD/CSD,"TAULTON, BRYAN TODD",110000,110000,254,1
TX,6, POLK COUNTY,187904, CORRIGAN-CAMDEN ISD, TRADITIONAL ISD/CSD,"COOPER, RICHARD A",110000,110000,789,1
TX,7, UPSHUR COUNTY,230904, UNION HILL ISD, TRADITIONAL ISD/CSD,"BATTS, TROY",110000,110000,307,1
TX,18, UPTON COUNTY,231901, MCCAMEY ISD, TRADITIONAL ISD/CSD,"VALENCIA, MICHAEL DAVID",110000,110000,494,1
TX,7, WOOD COUNTY,250902, HAWKINS ISD, TRADITIONAL ISD/CSD,"MCCONNELL, STEPHANIE A",110000,110000,657,1
TX,20, ZAVALA COUNTY,254901, CRYSTAL CITY ISD, TRADITIONAL ISD/CSD,"CHURCHILL, EDWARD LEE",110000,110000,1838,1
TX,3, DEWITT COUNTY,62902, NORDHEIM ISD, TRADITIONAL ISD/CSD,"WILSON, JOHN KEVIN",109683,109683,144,1
TX,7, VAN ZANDT COUNTY,234903, EDGEWOOD ISD, TRADITIONAL ISD/CSD,"PRATER, KRISTIN D",109620,109620,963,1
TX,16, CARSON COUNTY,33902, PANHANDLE ISD, TRADITIONAL ISD/CSD,"BROWN, STEVEN BLAIR",109462,109462,669,1
TX,17, DAWSON COUNTY,58909, SANDS CISD, TRADITIONAL ISD/CSD,"HENDERSON, EURAL WAYNE",109459,109459,263,1
TX,12, MCLENNAN COUNTY,161901, CRAWFORD ISD, TRADITIONAL ISD/CSD,"HALL, KENNETH ALTON",109439,109439,561,1
TX,6, AUSTIN COUNTY,8903, BRAZOS ISD, TRADITIONAL ISD/CSD,"THOMPSON, ROBERT B",109180,109180,795,1
TX,14, FISHER COUNTY,76904, ROTAN ISD, TRADITIONAL ISD/CSD,"DECKER, GREGORY D",109081,109081,239,1
TX,14, SHACKELFORD COUNTY,209902, MORAN ISD, TRADITIONAL ISD/CSD,"FREEMAN, DANNY W",108706,108706,118,1
TX,15, EDWARDS COUNTY,69901, ROCKSPRINGS ISD, TRADITIONAL ISD/CSD,"TAYLOR, LARRY J",108480,108480,270,1
TX,16, PARMER COUNTY,185901, BOVINA ISD, TRADITIONAL ISD/CSD,"ANDERSON, KAREN D",108245,108245,465,1
TX,6, HOUSTON COUNTY,113905, LATEXO ISD, TRADITIONAL ISD/CSD,"WOODARD, MICHAEL D",108160,108160,464,1
TX,20, KENDALL COUNTY,130801, MEADOWLAND CHARTER DISTRICT, OPEN ENROLLMENT CHARTER,"STEWART, WILLIAM HARPER",108150,108150,82,1
TX,12, NAVARRO COUNTY,175907, KERENS ISD, TRADITIONAL ISD/CSD,"BRUMIT, MARTIN H",108150,108150,570,1
TX,6, POLK COUNTY,187910, ONALASKA ISD, TRADITIONAL ISD/CSD,"ROBERTS, ANTHONY JEROME",108105,108105,1180,1
TX,9, ARCHER COUNTY,5904, WINDTHORST ISD, TRADITIONAL ISD/CSD,"HISE, LONNIE A",108000,108000,434,1
TX,3, REFUGIO COUNTY,196902, WOODSBORO ISD, TRADITIONAL ISD/CSD,"SYKORA, JANICE CATCHINGS",107590,107590,428,1
TX,7, HARRISON COUNTY,102903, WASKOM ISD, TRADITIONAL ISD/CSD,"PATTY, BOBBI RAE ANN",107500,107500,824,1
TX,3, JACKSON COUNTY,120902, GANADO ISD, TRADITIONAL ISD/CSD,"FASEL, ERIN RENE",107500,107500,713,1
TX,17, COCHRAN COUNTY,40901, MORTON ISD, TRADITIONAL ISD/CSD,"SAUNDERS, KAREN L",107480,107480,374,1
TX,8, RED RIVER COUNTY,194905, DETROIT ISD, TRADITIONAL ISD/CSD,"THOMPSON, KATHIE L",107270,107270,516,1
TX,16, CARSON COUNTY,33904, WHITE DEER ISD, TRADITIONAL ISD/CSD,"LUCAS, IAN S",107190,107190,373,1
TX,1, STARR COUNTY,214902, SAN ISIDRO ISD, TRADITIONAL ISD/CSD,"ALVARADO, MARIO ALBERTO",107120,107120,197,1
TX,20, ZAVALA COUNTY,254902, LA PRYOR ISD, TRADITIONAL ISD/CSD,"MCHAZLETT, MATTHEW A",107100,107100,527,1
TX,6, HOUSTON COUNTY,113903, LOVELADY ISD, TRADITIONAL ISD/CSD,"TULLOS, WENDY L",107087,107087,512,1
TX,7, VAN ZANDT COUNTY,234801, RANCH ACADEMY, OPEN ENROLLMENT CHARTER,"PARDUE, MELISSA JANE",107016,107016,61,1
TX,7, VAN ZANDT COUNTY,234909, FRUITVALE ISD, TRADITIONAL ISD/CSD,"BAIN, REBECCA SUE",107016,107016,430,1
TX,13, MILAM COUNTY,166905, THORNDALE ISD, TRADITIONAL ISD/CSD,"IVY, ADAM C",107000,107000,576,1
TX,8, RED RIVER COUNTY,194903, RIVERCREST ISD, TRADITIONAL ISD/CSD,"JESSEE, STANLEY GLEN",107000,107000,657,1
TX,13, WILLIAMSON COUNTY,246907, JARRELL ISD, TRADITIONAL ISD/CSD,"HICKS, TONI MARIE",106407,138173,2305,0.77
TX,15, SAN SABA COUNTY,206901, SAN SABA ISD, TRADITIONAL ISD/CSD,"KELLY, PATRICK WAYNE",106090,106090,722,1
TX,2, BEE COUNTY,13902, PAWNEE ISD, TRADITIONAL ISD/CSD,"HARTMANN, MICHELLE D",106037,106037,315,1
TX,8, HOPKINS COUNTY,112910, SULPHUR BLUFF ISD, TRADITIONAL ISD/CSD,"CARR, DUSTIN WAYNE",106000,106000,218,1
TX,10, FANNIN COUNTY,74911, SAVOY ISD, TRADITIONAL ISD/CSD,"NEAL, BRIAN S",105910,105910,303,1
TX,7, ANDERSON COUNTY,1902, CAYUGA ISD, TRADITIONAL ISD/CSD,"WEBB, RICHARD A",105728,105728,535,1
TX,13, TRAVIS COUNTY,227826, MONTESSORI FOR ALL, OPEN ENROLLMENT CHARTER,"COTNER, SARA ELIZABETH",105590,105590,479,1
TX,12, BELL COUNTY,14905, HOLLAND ISD, TRADITIONAL ISD/CSD,"DOWNING, JOSHUA SHANE",105451,105451,654,1
TX,20, WILSON COUNTY,247906, STOCKDALE ISD, TRADITIONAL ISD/CSD,"FULLER, DANIEL E",105060,105060,780,1
TX,15, COLEMAN COUNTY,42903, SANTA ANNA ISD, TRADITIONAL ISD/CSD,"WHITE, THOMAS TODD",105000,105000,265,1
TX,19, EL PASO COUNTY,71801, BURNHAM WOOD CHARTER SCHOOL DISTRI, OPEN ENROLLMENT CHARTER,"GONZALES, JOE",105000,105000,1252,1
TX,5, LIBERTY COUNTY,146905, HULL-DAISETTA ISD, TRADITIONAL ISD/CSD,"BARTRAM, TIMOTHY LYNN",105000,105000,461,1
TX,17, LUBBOCK COUNTY,152806, BETTY M CONDRA SCHOOL FOR EDUCATIO, OPEN ENROLLMENT CHARTER,"CONDRA, MERINDA KATHRYNE",105000,105000,148,1
TX,15, MASON COUNTY,157901, MASON ISD, TRADITIONAL ISD/CSD,"WHITTLE, STAN W",105000,105000,716,1
TX,12, MCLENNAN COUNTY,161908, MART ISD, TRADITIONAL ISD/CSD,"BURNETT, ELIZABETH",105000,105000,541,1
TX,11, PALO PINTO COUNTY,182906, PALO PINTO ISD, TRADITIONAL ISD/CSD,"BARKER, WENDELL RAY",105000,105000,84,1
TX,16, PARMER COUNTY,185902, FARWELL ISD, TRADITIONAL ISD/CSD,"WALDROP, COLBY R",105000,105000,543,1
TX,11, TARRANT COUNTY,220811, EAST FORT WORTH MONTESSORI ACADEMY, OPEN ENROLLMENT CHARTER,"DUROSIMI, SUKAI B",105000,105000,220,1
TX,7, WOOD COUNTY,250905, YANTIS ISD, TRADITIONAL ISD/CSD,"HELFFERICH, TRACEY H",105000,105000,371,1
TX,12, HILL COUNTY,109907, ITASCA ISD, TRADITIONAL ISD/CSD,"PARSONS, MARK WAYNE",104860,104860,616,1
TX,14, SCURRY COUNTY,208903, IRA ISD, TRADITIONAL ISD/CSD,"PATTERSON, BRIAN E",104659,104659,273,1
TX,10, FANNIN COUNTY,74912, TRENTON ISD, TRADITIONAL ISD/CSD,"STRICKLAND, JEREMY DEWAYNE",104500,104500,725,1
TX,12, HILL COUNTY,109905, HUBBARD ISD, TRADITIONAL ISD/CSD,"NORMAN, TIMOTHY N",104236,104236,416,1
TX,6, HOUSTON COUNTY,113906, KENNARD ISD, TRADITIONAL ISD/CSD,"LINDSEY, MALINDA A.",104000,104000,223,1
TX,8, RED RIVER COUNTY,194902, AVERY ISD, TRADITIONAL ISD/CSD,"DREW, DEBORAH G",104000,104000,322,1
TX,12, MCLENNAN COUNTY,161925, GHOLSON ISD, TRADITIONAL ISD/CSD,"MCCARTNEY, HEATHER D",103862,103862,218,1
TX,9, MONTAGUE COUNTY,169910, FORESTBURG ISD, TRADITIONAL ISD/CSD,"METZLER, JOHN PAUL",103428,103428,163,1
TX,11, ERATH COUNTY,72901, THREE WAY ISD, TRADITIONAL ISD/CSD,"RYAN, RANDALL PAUL",103000,103000,215,1
TX,7, NACOGDOCHES COUNTY,174903, GARRISON ISD, TRADITIONAL ISD/CSD,"SPIVEY, TROY REID",103000,103000,691,1
TX,16, OLDHAM COUNTY,180904, WILDORADO ISD, TRADITIONAL ISD/CSD,"DUCK, TROY L",103000,103000,216,1
TX,15, RUNNELS COUNTY,200902, MILES ISD, TRADITIONAL ISD/CSD,"ASKINS, CLINTON CHARLES",103000,103000,468,1
TX,19, EL PASO COUNTY,71806, HARMONY SCIENCE ACAD (EL PASO), OPEN ENROLLMENT CHARTER,"YILMAZ, KAMIL",102920,102920,4141,1
TX,20, KINNEY COUNTY,136901, BRACKETT ISD, TRADITIONAL ISD/CSD,"MANCHA, GUILLERMO",102898,102898,519,1
TX,17, HOCKLEY COUNTY,110901, ANTON ISD, TRADITIONAL ISD/CSD,"RICE, CLIFFORD DWIGHT",102690,102690,184,1
TX,15, MENARD COUNTY,164901, MENARD ISD, TRADITIONAL ISD/CSD,"BANNOWSKY, AMY E",102675,102675,279,1
TX,17, LYNN COUNTY,153903, O'DONNELL ISD, TRADITIONAL ISD/CSD,"PALMER, CATHERINE SUE",102319,102319,298,1
TX,6, LEON COUNTY,145907, OAKWOOD ISD, TRADITIONAL ISD/CSD,"HOLDEN, RUSSELL E",102300,102300,192,1
TX,12, BOSQUE COUNTY,18905, WALNUT SPRINGS ISD, TRADITIONAL ISD/CSD,"GARRETT, PATTY WELLS",102268,102268,170,1
TX,17, MOTLEY COUNTY,173901, MOTLEY COUNTY ISD, TRADITIONAL ISD/CSD,"COCHRAN, WILLIAM L",102078,102078,167,1
TX,20, BEXAR COUNTY,15834, BASIS TEXAS, OPEN ENROLLMENT CHARTER,"FREEMAN, ANDREW",102000,102000,3048,1
TX,18, BREWSTER COUNTY,22902, MARATHON ISD, TRADITIONAL ISD/CSD,"PRICE, PETER HOMER",102000,102000,60,1
TX,8, CASS COUNTY,34905, LINDEN-KILDARE CISD, TRADITIONAL ISD/CSD,"WINTERS, KERI ANNSLEE",102000,102000,626,1
TX,17, DAWSON COUNTY,58902, DAWSON ISD, TRADITIONAL ISD/CSD,"SHEETS, JONATHAN LAYNE",102000,102000,151,1
TX,7, NACOGDOCHES COUNTY,174911, DOUGLASS ISD, TRADITIONAL ISD/CSD,"KEELING, JUSTIN",102000,102000,457,1
TX,16, WHEELER COUNTY,242903, WHEELER ISD, TRADITIONAL ISD/CSD,"MARKHAM, BRYAN K",101750,101750,417,1
TX,8, HOPKINS COUNTY,112905, CUMBY ISD, TRADITIONAL ISD/CSD,"SLAUGHTER, SHELLY LEE",101633,101633,420,1
TX,17, LYNN COUNTY,153905, NEW HOME ISD, TRADITIONAL ISD/CSD,"FIEDLER, CHARLTON SHANE",101500,101500,575,1
TX,17, COCHRAN COUNTY,40902, WHITEFACE CISD, TRADITIONAL ISD/CSD,"WHEELER, NATE RANDALL",101200,101200,339,1
TX,12, NAVARRO COUNTY,175905, FROST ISD, TRADITIONAL ISD/CSD,"JACKSON, MICKIE D",101000,101000,434,1
TX,16, WHEELER COUNTY,242902, SHAMROCK ISD, TRADITIONAL ISD/CSD,"SHIELDS, CHARLES KENNETH",100940,100940,407,1
TX,5, NEWTON COUNTY,176903, DEWEYVILLE ISD, TRADITIONAL ISD/CSD,"JONES, KEITH ALAN",100890,100890,534,1
TX,17, DICKENS COUNTY,63903, SPUR ISD, TRADITIONAL ISD/CSD,"HAMILTON, CRAIG LEE",100623,100623,240,1
TX,7, PANOLA COUNTY,183901, BECKVILLE ISD, TRADITIONAL ISD/CSD,"TATE, DEVIN L",100600,100600,673,1
TX,16, HANSFORD COUNTY,98901, GRUVER ISD, TRADITIONAL ISD/CSD,"CALLAWAY, WADE ALLEN",100500,100500,439,1
TX,16, SWISHER COUNTY,219905, KRESS ISD, TRADITIONAL ISD/CSD,"ZEIGLER, LEAH H",100500,100500,277,1
TX,13, FAYETTE COUNTY,75908, ROUND TOP-CARMINE ISD, TRADITIONAL ISD/CSD,"SCHOVAJSA, BRANDON R",100425,100425,236,1
TX,14, NOLAN COUNTY,177901, ROSCOE COLLEGIATE ISD, TRADITIONAL ISD/CSD,"WILSON, ANDREW J",100186,100186,681,1
TX,9, BAYLOR COUNTY,12901, SEYMOUR ISD, TRADITIONAL ISD/CSD,"ANDERSON, JOHN K",100000,100000,621,1
TX,14, COMANCHE COUNTY,47902, DE LEON ISD, TRADITIONAL ISD/CSD,"MARABLE, DANA S",100000,100000,739,1
TX,9, HARDEMAN COUNTY,99903, QUANAH ISD, TRADITIONAL ISD/CSD,"JOHNSON, TOMMY GLENN",100000,100000,528,1
TX,12, HILL COUNTY,109914, PENELOPE ISD, TRADITIONAL ISD/CSD,"TIMMONS, DAVID Z",100000,100000,211,1
